Lat,Lon,Name,Borough,Ride.Count
40.7315,-73.9745,THE MANHATTAN KIDS CLUB II,1.0,1717
40.7652,-73.9718,PIERRE HOTEL,1.0,1715
40.7744,-73.964,SURREY HOTEL,1.0,1711
40.7644,-73.9542,NEW YORK PRESBYTERIAN HOSPITAL WEILL CORNELL MEDICAL CENTER,1.0,1711
40.728,-74.0034,BATTALION 2 ENGINE 24 LADDER 5,1.0,1711
40.7334,-73.9882,NEW YORK UNIVERSITY PALLADIUM HALL,1.0,1709
40.737,-73.9782,PS 138 ANNEX,1.0,1704
40.6738,-73.9448,PS 138 ANNEX,3.0,1704
40.768,-73.8677,HAMPTON INN LAGUARDIA HOTEL,4.0,1703
40.7362,-73.9785,PETER COOPER VILLAGE - 390 FA,1.0,1702
40.7193,-73.9906,SCHIFF MALLS,1.0,1698
40.741,-73.9834,LEX HOTEL,1.0,1697
40.7445,-73.996,MUHLENBERG LIBRARY,1.0,1697
40.7573,-73.9733,ST BARTS COMMUNITY PRESCHOOL,1.0,1695
40.7447,-73.9994,GEM HOTEL,1.0,1693
40.7738,-73.9607,LENOX HILL HOSPITAL AMBULANCE ENTRANCE,1.0,1692
40.8076,-73.9507,JOSEPH DANIEL WILSON MEMORIAL GARDEN,1.0,1692
40.6857,-73.9807,YWCA JUDSON POST HALL RESIDENCE,3.0,1689
40.7029,-74.014,NEW YORK UNEARTHED,1.0,1685
40.7456,-73.9881,BRESLIN BAR & DINING ROOM,1.0,1682
40.7602,-73.9798,INDIA TOURISM OFFICE,1.0,1681
40.757,-73.9765,URUGUAY CONSULATE,1.0,1673
40.7513,-73.8261,QUEENS BOTANICAL GARDEN MAIN GATE,4.0,1671
40.762,-73.9641,BRIDGE COMMUNITY PLAYSCHOOL,1.0,1668
40.7994,-73.947,TAFT HOUSES BUILDING 4,1.0,1665
40.7585,-73.9821,DOW JONES HEADQUARTERS,1.0,1663
40.735,-73.9928,NEW SCHOOL PARSONS EAST,1.0,1662
40.7332,-73.9947,NEW YORK UNIVERSITY BRONFMAN CENTER,1.0,1661
40.7026,-74.0117,NY PLAZA,1.0,1658
40.7052,-74.0159,NY FILM ACADEMY,1.0,1653
40.7328,-73.9769,STUYVESANT TOWN 522 E 20 524 E 20 526 E 20,1.0,1651
40.7643,-73.9741,THE PLAZA HOTEL,1.0,1650
40.7635,-73.9727,GENERAL MOTORS BUILDING,1.0,1650
40.7489,-73.9929,ST JOHN BAPTIST RC CHURCH,1.0,1648
40.7477,-73.9855,KAYSER ROTH,1.0,1647
40.6649,-73.9612,WASHINGTON AV OV FRNKLIN AV SHTL,3.0,1647
40.6083,-73.9568,KESHET LEARNING CENTER,3.0,1646
40.7169,-73.9995,FORLINIS RESTAURANT,1.0,1644
40.7518,-73.9754,CHRYSLER BUILDING,1.0,1641
40.7522,-73.9787,JAPAN NATIONAL TOURISM ORGANIZATION,1.0,1639
40.7566,-73.9698,BRITISH CONSULATE,1.0,1638
40.7277,-74.0023,COOKE CENTER ACADEMY,1.0,1638
40.765,-73.9851,MIDTOWN NORTH PRECINCT 18 PRECINCT,1.0,1633
40.7057,-74.0061,WALL STREET PLAZA,1.0,1632
40.7728,-73.9542,ALBANIA MISSION TO UN,1.0,1631
40.7141,-73.8322,BRAMSON ORT COLLEGE MAIN ANNEX,4.0,1631
40.7631,-73.9938,W 47 ST OV AMTRAK 30 ST BRANCH,1.0,1624
40.655,-73.9616,PARKSIDE AV OVR NYCTA BRIGHTON,3.0,1624
40.7271,-73.9764,HAVEN PLAZA,1.0,1622
40.7302,-73.9904,ST JOHNS UNIVERSITY MANHATTAN CAMPUS,1.0,1621
40.6906,-73.99,NY TRANSIT MUSEUM,3.0,1621
40.7859,-73.9773,CHILDREN'S MUSEUM OF MANHATTAN,1.0,1620
40.6938,-73.9884,NEW YORK MARRIOTT AT THE BROOKLYN BRIDGE,3.0,1618
40.7666,-73.9683,PLAZA ATHENEE HOTEL,1.0,1612
40.7858,-73.97,SOCIETY FOR THE ADVANCEMENT OF JUDAISM,1.0,1611
40.7153,-73.9585,POD HOTEL WILLIAMSBURG,3.0,1610
40.7323,-73.9886,THE NEW SCHOOL LOEB HALL RESIDENCE,1.0,1610
40.6345,-74.0105,8 AVE OVER LIRR NYCT SEA BCH,3.0,1610
40.7096,-74.0169,BATTERY PARK CITY DAY NURSERY,1.0,1608
40.7803,-73.9462,GILLEN BREWER SCHOOL,1.0,1608
40.776,-73.9291,SHORE TOWERS CONDOS,4.0,1605
40.7234,-74.0068,METROPOLITAN COLLEGE,1.0,1603
40.761,-73.9618,RENANIM PRESCHOOL,1.0,1601
40.7328,-73.9811,STUYTOWN 280 FIRST AVE,1.0,1598
40.7791,-73.9815,VERDI SQUARE,1.0,1596
40.7543,-73.9714,JAMAICA CONSULATE,1.0,1595
40.7933,-73.9722,DAYS INN HOTEL,1.0,1594
40.7334,-73.9806,STUYTOWN 300 FIRST AVE,1.0,1594
40.7137,-73.959,GRAND STREET COMMUNITY GARDEN,3.0,1593
40.7635,-73.9902,GUTENBERG PLAYGROUND,1.0,1592
40.8526,-73.9316,FORT GEORGE PRESBYTERIAN CHURCH,1.0,1592
40.6835,-73.9786,PACIFIC LIBRARY,3.0,1589
40.7499,-73.9797,70 PARK AVENUE HOTEL,1.0,1588
40.7799,-73.9614,MARYMOUNT SCHOOL OF NY 5 AVE CAMPUS,1.0,1587
40.719,-73.9943,BOWERY GRAND HOTEL,1.0,1584
40.7928,-73.94,ST ANNS RC CHURCH,1.0,1583
40.7423,-73.9541,VERNON MALL,4.0,1583
40.5912,-74.0975,ST ANNS RC CHURCH,5.0,1583
40.7522,-73.9776,PARK AVE VIADUCT OVER E   42 ST,1.0,1582
40.762,-73.9709,SOUTH KOREA CONSULATE,1.0,1581
40.7623,-73.9729,TOURNEAU TIMEMACHINE,1.0,1581
40.6607,-73.9621,LINCOLN RD OVER NYCTA BRIGHTON,3.0,1577
40.7523,-73.9854,AMERICANA INN HOTEL,1.0,1574
40.7148,-73.9982,FIRST CHINESE BAPTIST NYC,1.0,1574
40.7807,-73.9509,OUR LADY OF GOOD COUNSEL CHURCH,1.0,1566
40.6902,-73.9802,LONG ISLAND UNIVERSITY ZECKENDORF HEALTH SCIENCE CENTER,3.0,1565
40.7808,-73.956,ADVENT HOPE CHURCH,1.0,1562
40.6805,-73.8443,CORPORAL RUOFF SQUARE,4.0,1562
40.7439,-73.9813,RAMADA NY EASTSIDE,1.0,1559
40.7687,-73.9516,LYCEE FRANCAIS DE NEW YORK SCHOOL,1.0,1557
40.7077,-74.008,LOUISE NEVELSON PLAZA,1.0,1555
40.7645,-73.9782,DIRECTORS GUILD OF AMERICA THEATER,1.0,1553
40.7621,-73.9867,WNET TV 560-2000,1.0,1553
40.7609,-73.9685,HAMMACHER SCHLEMMER,1.0,1553
40.7516,-73.9885,KAUFMAN ARCADE,1.0,1553
40.7664,-73.9811,CENTRAL PARK TOWER,1.0,1549
40.7169,-73.9888,SEWARD PARK EXTENSION COMMUNITY CENTER,1.0,1546
40.7381,-73.9953,ST FRANCIS XAVIER CHURCH,1.0,1543
40.848,-73.8531,ST FRANCIS XAVIER CHURCH,2.0,1543
40.6743,-73.9784,ST FRANCIS XAVIER CHURCH,3.0,1543
40.7675,-73.9664,PARK AVENUE MALLS,1.0,1542
40.7699,-73.9829,ARSENAL WEST,1.0,1542
40.757,-73.9723,AIR INDIA,1.0,1539
40.7284,-74.0047,FILM FORUM,1.0,1536
40.7722,-73.9599,ST JEAN BAPTISTE HIGH SCHOOL,1.0,1535
40.7608,-73.9696,RENAISSANCE HOTEL 57,1.0,1534
40.7124,-74.0095,ST PETERS RC CHURCH,1.0,1532
40.7638,-73.9829,ED SULLIVAN THEATER,1.0,1531
40.7657,-73.9599,JULIA RICHMAN EDUCATION COMPLEX,1.0,1530
40.7348,-73.9846,HOTEL 17,1.0,1529
40.7612,-73.9866,HILTON GARDEN INN HOTEL TIMES SQUARE,1.0,1527
40.7556,-73.9689,EQUATORIAL GUINEA APT 6D,1.0,1527
40.7692,-73.9852,SPEYER LEGACY SCHOOL,1.0,1525
40.7846,-73.9794,BROADWAY MALLS,1.0,1525
40.6106,-73.9549,KINGSWAY POST OFFICE,3.0,1524
40.6493,-73.9634,CHURCH AV OVER NYCTA BRIGHTON,3.0,1519
40.7674,-73.982,MUSEUM OF ARTS AND DESIGN,1.0,1518
40.7689,-73.9694,SERBIA MISSION TO UN,1.0,1517
40.7675,-73.9832,6 COLUMBUS HOTEL,1.0,1516
40.7535,-73.9722,BRAZIL MISSION TO UN,1.0,1515
40.7266,-73.99,NEW YORK THEATRE WORKSHOP,1.0,1513
40.771,-73.9818,LINCOLN PLAZA CINEMAS,1.0,1507
40.7567,-73.9684,ZAMBIA CONSULATE & MISSION TO UN,1.0,1506
40.7031,-73.9922,DISTRICT 13 PRE-K CENTER AT 25 DOCK STREET,3.0,1506
40.8085,-73.9595,OLD CROTON AQUEDUCT GATEHOUSE,1.0,1506
40.7561,-73.971,50 NYC AN AFFINIA HOTEL,1.0,1504
40.7428,-73.9986,10 PRECINCT,1.0,1503
40.779,-73.9599,CZECH MISSION REPUBLIC TO UN,1.0,1500
40.7609,-73.9823,PUERTO RICO FEDERAL AFFAIRS ADMINISTRATION,1.0,1500
40.7795,-73.9582,PARK AVENUE CHRISTIAN CHURCH,1.0,1497
40.7584,-73.9754,ST PATRICKS CATHEDRAL RECTORY,1.0,1496
40.765,-73.9793,RUSSIAN TEA ROOM,1.0,1494
40.7356,-73.9991,PS 41 GREENWICH VILLAGE,1.0,1494
40.7663,-73.9648,ST VINCENTS FERRER CHURCH,1.0,1494
40.7837,-73.9551,BRICK PRESBYTERIAN CHURCH,1.0,1491
40.7773,-73.9755,LANGHAM BUILDING,1.0,1491
40.7173,-74.0071,BUCKLE MY SHOE NURSERY SCHOOL WORTH ST,1.0,1489
40.6974,-73.9966,STANDISH CONDOS,3.0,1485
40.7299,-73.9943,NYU 285 MERCER STREET,1.0,1484
40.7349,-73.9975,NEW SCHOOL EUGENE LANG ANNEX,1.0,1481
40.783,-73.9582,ST DAVIDS SCHOOL,1.0,1479
40.7859,-73.9713,BARD GRADUATE CENTER DEGREE PROGRAMS & LIBRARY,1.0,1479
40.7316,-73.9887,AMC THEATRE VILLAGE,1.0,1479
40.7546,-73.9695,SIERRA LEONE MISSION TO UN,1.0,1478
40.7488,-73.9906,ST FRANCIS OF ASSISI CHURCH,1.0,1471
40.7723,-73.901,ST FRANCIS OF ASSISI CHURCH,4.0,1471
40.7888,-73.9752,BELNORD HOTEL,1.0,1469
40.7442,-73.9964,CARTERET BUILDING,1.0,1468
40.7148,-73.9423,BUSHWICK WAR MEMORIAL,3.0,1468
40.7301,-73.9989,NEW YORK UNIVERSITY FURMAN HALL,1.0,1467
40.6957,-73.984,HAMPTON INN DOWNTOWN BROOKLYN,3.0,1462
40.7607,-73.9576,ROCKEFELLER UNIVERSITY FACULTY HOUSE,1.0,1461
40.6798,-73.8969,HIGHLAND BL EB OV J ROBINSON PKW,3.0,1461
40.7927,-73.9728,ADVENT LUTHERAN CHURCH,1.0,1460
40.7534,-73.9801,CHINESE TAIWAN CONSULATE,1.0,1459
40.75,-73.9957,MIDTOWN WEST HOTEL,1.0,1457
40.7202,-74.0056,TRIBECA PARK,1.0,1457
40.7594,-73.9854,W HOTEL TIMES SQUARE,1.0,1456
40.7135,-73.9904,ST TERESA CHURCH,1.0,1456
40.7349,-73.9884,IRVING PLACE THEATRE,1.0,1455
40.8205,-73.9381,SAMUEL CITY HOUSES BUILDING 5,1.0,1454
40.8107,-73.9608,TEACHERS COLLEGE THORNDIKE HALL,1.0,1451
40.7643,-73.9726,SHERRY NETHERLAND HOTEL,1.0,1450
40.7352,-73.9755,PETER COOPER VILLAGE - 530 E23,1.0,1449
40.7628,-73.9876,NEW WORLD STAGES,1.0,1449
40.7339,-73.9922,VILLAGE TEMPLE,1.0,1448
40.7915,-73.9651,SECOND PRESBY CHURCH,1.0,1448
40.7873,-73.9521,EAST   97 ST OVER METRO N RAILRD,1.0,1448
40.7042,-74.0135,MUSEUM OF THE AMERICAN INDIAN,1.0,1448
40.6935,-73.9998,ONE BROOKLYN BRIDGE PARK,3.0,1447
40.775,-73.9775,SHEARITH ISRAEL CONGREGATION,1.0,1446
40.7752,-73.9618,RAMAZ UPPER SCHOOL,1.0,1445
40.7435,-74.0005,THE NEW SCHOOL 20 ST RESIDENCE,1.0,1444
40.7144,-74.0109,BMCC 70 MURRAY ST,1.0,1443
40.709,-73.8301,LEFFERTS BOULEVARD OVER LIRR,4.0,1438
40.7083,-74.0095,CHASE MANHATTAN PLAZA,1.0,1438
40.7915,-73.9785,YESHIVA KETANA,1.0,1437
40.7549,-73.9731,LEXINGTON HOTEL,1.0,1435
40.732,-74.0004,THE MANHATTAN KIDS CLUB,1.0,1434
40.724,-73.9765,SPANISH EVANGELICAL BAPTIST CHURCH,1.0,1434
40.7315,-74.003,NEIGHBORHOOD CHURCH,1.0,1433
40.7574,-73.9732,ST BARTHOLOMEWS CHURCH,1.0,1432
40.7635,-73.9706,SINGAPORE ECON DEVELOP BOARD,1.0,1431
40.7625,-73.9739,GUCCI STORE 5 AVE,1.0,1431
40.7293,-73.9922,ASTOR PL THEATRE,1.0,1431
40.7021,-74.0131,PETER MINUIT PLAZA,1.0,1431
40.7761,-73.9801,WALTON BUILDING,1.0,1429
40.7162,-73.992,ALLEN MALLS,1.0,1425
40.8285,-73.8952,LADDER 31,2.0,1423
40.7509,-73.9754,AUSTRALIA CONSULATE,1.0,1421
40.7612,-73.9952,WEST   44 ST OVER AMTRAK   30 ST,1.0,1417
40.7622,-73.983,THE MANHATTAN AT TIMES SQUARE HOTEL,1.0,1414
40.7314,-73.9789,STUYVESANT TOWN 3 STUYVESANT OVAL 1 STUYVESANT OVAL,1.0,1411
40.726,-73.9858,VILLAGE VIEW CO-OP BUILDING 1,1.0,1410
40.7556,-73.9737,INTERCONTINENTAL HOTEL BARCLAY,1.0,1408
40.6806,-73.8669,ST SYLVESTERS CHURCH,3.0,1407
40.6076,-74.09,ST SYLVESTERS CHURCH,5.0,1407
40.7352,-73.9807,CHABAD OF GRAMERCY PARK,1.0,1401
40.6989,-73.9591,YESHIVA BNOS AHAVAS ISRAEL,3.0,1400
40.7532,-73.9915,HONDURAS CONSULATE,1.0,1396
40.774,-73.9222,TRIBOROUGH BRIDGE PLAYGROUND C,4.0,1393
40.6463,-73.9947,9 AVENUE OVER NYCT SUBWAY,3.0,1389
40.7508,-73.9739,BELIZE MISSION TO UN,1.0,1389
40.7362,-73.9366,FAIRFIELD INN HOTEL LONG ISLAND CITY,4.0,1384
40.7291,-73.9943,NEW YORK UNIVERSITY CENTER FOR NEURAL SCIENCE,1.0,1381
40.7171,-73.9953,WYNDHAM GARDEN HOTEL CHINATOWN,1.0,1381
40.7539,-73.9494,RAVEL HOTEL LIC,4.0,1380
40.6938,-73.9821,INGERSOLL COMMUNITY CENTER,3.0,1376
40.7083,-73.8721,71 AVENUE OVER COOPER AVENUE,4.0,1375
40.7673,-73.9827,TURNSTYLE SHOPPING MALL,1.0,1373
40.7293,-73.9897,ST MARKS HOTEL,1.0,1373
40.7543,-73.9823,SUNY COLLEGE OF OPTOMETRY,1.0,1372
40.8026,-73.9528,SAMUEL MARX TRIANGLE,1.0,1370
40.733,-74.0021,SHERIDAN SQUARE VIEWING GARDEN,1.0,1370
40.7687,-73.9902,HARBORVIEW TERRACE BUILDING 1,1.0,1369
40.7749,-73.9446,SCHURZ PARK MAIN ENTRANCE,1.0,1368
40.7341,-73.9906,REGAL UNION SQUARE STADIUM 14,1.0,1368
40.7066,-74.0063,TRINIDAD & TOBAGO CONSULATE,1.0,1367
40.7513,-73.9801,POLAND TOURIST OFFICE,1.0,1360
40.7488,-73.9848,AEROFLOT AIRLINES OFFICE,1.0,1358
40.7448,-73.9899,CENTER FOR BOOK ARTS,1.0,1357
40.7778,-73.989,LITTLE ENGINE PLAYGROUND,1.0,1357
40.7512,-73.9921,MTA POLICE LIRR PENN STATION,1.0,1357
40.711,-73.9601,LOS SURES DAVID SANTIAGO SENIOR CENTER,3.0,1356
40.7826,-73.9764,CLIFTON HOUSE,1.0,1355
40.7567,-73.9694,HILTON GARDEN INN HOTEL MIDTOWN EAST,1.0,1353
40.7628,-73.9691,LIGHTHOUSE INTERNATIONAL SOL & LILLIAN GOLDMAN BUILDING,1.0,1352
40.7578,-73.9846,LYCEUM THEATRE,1.0,1351
40.735,-73.9791,PETER COOPER VILLAGE 350 1 AV,1.0,1347
40.7579,-73.9781,SWITZERLAND TOURISM OFFICE,1.0,1344
40.7273,-74.0035,CHARLTON PLAZA,1.0,1343
40.7555,-73.9883,NEDERLANDER THEATRE,1.0,1342
40.7771,-73.9785,RUXTON TOWERS,1.0,1342
40.7918,-73.9678,GODDARD RIVERSIDE HEAD START,1.0,1341
40.7615,-73.9827,MICHELANGELO HOTEL,1.0,1340
40.7983,-73.9395,GOD 3 AVE CHURCH,1.0,1335
40.7748,-73.9812,ANSONIA POST OFFICE,1.0,1334
40.7548,-74.0027,11 AVE VIADUCT OV LIRR W SD YD,1.0,1334
40.7487,-73.9918,AFFINIA MANHATTAN HOTEL,1.0,1329
40.741,-73.9019,QUEENS BLVD OVR ACCESS RD BQE SB,4.0,1328
40.7656,-73.9766,TRUMP PARC EAST CONDOMINIUM,1.0,1326
40.7693,-73.9539,ST KITTS & NEVIS CONSULATE & MISSION TO UN,1.0,1324
40.7752,-73.983,SPECIAL MUSIC SCHOOL,1.0,1323
40.6825,-73.9739,6 AVENUE OVER LIRR ATLNTC AVE,3.0,1323
40.7616,-73.9651,MADISON PLAYGROUP,1.0,1323
40.7344,-73.983,BERNARD ARONSON PLAZA BUILDING,1.0,1321
40.7608,-73.9869,BATTALION 9 ENGINE 54 LADDER 4,1.0,1321
40.7614,-73.9836,WINTER GARDEN THEATRE,1.0,1319
40.7749,-73.9645,HEWITT SCHOOL 76 ST,1.0,1315
40.7284,-73.9924,NYU NUTRITION & FOOD STUDIES,1.0,1313
40.7577,-73.9658,OR OLAM E 55 ST CONSERVATIVE SYNAGOGUE,1.0,1312
40.7204,-74.0071,1 PRECINCT,1.0,1309
40.7606,-73.9807,TIME LIFE BUILDING,1.0,1308
40.7878,-73.955,MANHATTAN COUNTRY SCHOOL,1.0,1307
40.6904,-73.9918,TIO PIO COURT ST,3.0,1301
40.7902,-73.9668,COLUMBIA GRAMMAR & PREPARATORY SCHOOL,1.0,1300
40.8021,-73.963,CATHEDRAL PARKWAY TOWERS PRESCHOOL,1.0,1297
40.7485,-73.9821,INCARNATION CHURCH EPISCOPAL,1.0,1295
40.7575,-73.9704,NIPPON RESTAURANT,1.0,1295
40.7429,-73.8921,WOODSIDE AVE OVER CSX TRANSPORT,4.0,1294
40.8697,-73.9182,PARK TERRACE EAST TRAFFIC CIRCLE,1.0,1293
40.7663,-73.9802,ST THOMAS CHOIR SCHOOL,1.0,1292
40.7659,-73.9695,LEONORI BUILDING,1.0,1290
40.8289,-73.9504,HHP OV PED UNDERPASS AT 148 ST,1.0,1290
40.7644,-73.9838,STUDIO 54,1.0,1289
40.7119,-73.9578,NUESTROS NINOS CHILD DAY CARE S 2 ST,3.0,1288
40.7548,-73.9829,LIPTON CORPORATE CC PRE SCHOOL,1.0,1287
40.7639,-73.9864,RADIO CITY POST OFFICE,1.0,1287
40.7206,-73.7943,ST THOMAS MORE CHURCH,4.0,1286
40.7827,-73.9567,ST THOMAS MORE CHURCH,1.0,1286
40.7329,-74.0081,ST VERONICA RC CHURCH,1.0,1284
40.732,-73.9909,GRACE CHURCH,1.0,1283
40.7999,-73.9688,DOUGLASS REHAB BUILDING 4,1.0,1278
40.7915,-73.9519,MT SINAI PRIMARY CARE ASSOCIATES BUILDING UPPER EAST SIDE,1.0,1278
40.6657,-73.8062,HILTON GARDEN INN,4.0,1276
40.6148,-74.1765,HILTON GARDEN INN,5.0,1276
40.7551,-73.9811,MANSFIELD HOTEL,1.0,1275
40.7823,-73.9798,FDNY RESCUE COLLAPSE 1,1.0,1274
40.7783,-73.9773,PARKSIDE SCHOOL,1.0,1274
40.7661,-73.9779,HAMPSHIRE HOUSE,1.0,1272
40.7589,-73.9964,SUCCESS ACADEMY CHARTER SCHOOL HUDSON YARDS,1.0,1270
40.7524,-73.9828,HUNGARIAN 7 DAY ADVENTIST CHURCH,1.0,1270
40.709,-73.9692,SCHAEFER LANDING,3.0,1269
40.7539,-73.9795,BERKELEY COLLEGE E 43 ST,1.0,1264
40.7125,-73.9687,WILLIAMSBURG BRIDGE BK BOUND,3.0,1262
40.7286,-73.9784,YU SUEN GARDEN,1.0,1261
40.7682,-73.981,MAINE MONUMENT,1.0,1257
40.7223,-73.9827,KENKELEBA HOUSE GARDEN,1.0,1256
40.7687,-73.9598,MARYMOUNT MANHATTAN COLLEGE,1.0,1255
40.7591,-73.9663,PS 59 BEEKMAN HILL INTERNATIONAL SCHOOL,1.0,1255
40.7751,-73.9884,HABONIM CONGREGATION,1.0,1253
40.7544,-73.9779,METRO NORTH HEADQUARTERS,1.0,1252
40.7806,-73.981,BEACON HOTEL,1.0,1251
40.7684,-73.9529,CHURCH OF THE EPIPHANY YORK AVE,1.0,1250
40.7849,-73.983,RIVERSIDE PARK SOUTH 59-79,1.0,1249
40.7327,-73.9801,STUYVESANT TOWN - 278 FA/ 276 FA/ 274 FA/ 272 FA,1.0,1249
40.7579,-73.9646,AKA SUTTON PLACE HOTEL,1.0,1248
40.7853,-73.9757,REDEEMER PRESBYTERIAN CHURCH WEST SIDE,1.0,1244
40.76,-73.983,RADIO CITY APARTMENTS HOTEL,1.0,1244
40.746,-73.9793,MURRAY HILL MARQUIS,1.0,1242
40.7974,-73.9707,WHITEHALL BUILDING,1.0,1241
40.7472,-73.9871,HERALD SQUARE HOTEL,1.0,1233
40.7808,-73.955,IMMANUEL LUTHERAN CHURCH,1.0,1229
40.5985,-74.163,IMMANUEL LUTHERAN CHURCH,5.0,1229
40.722,-74.006,ALBERT CAPSOUTO PARK,1.0,1229
40.7715,-73.9888,GERTRUDE EDERLE POOL,1.0,1228
40.7487,-74.0021,HUDSON GUILD EDUCATION CENTER,1.0,1227
40.7697,-73.953,GRACIE SQUARE HOSPITAL,1.0,1226
40.7563,-73.9774,ALGERIA CONSULATE,1.0,1223
40.7501,-73.9739,WESTIN NEW YORK GRAND CENTRAL HOTEL,1.0,1222
40.7887,-73.9791,METROPOLITAN MONTESSORI SCHOOL,1.0,1221
40.7663,-73.9917,W 52 ST OV AMTRAK 30 ST BRANCH,1.0,1219
40.8083,-73.9473,HRA JOB CENTER ST NICHOLAS #18,1.0,1219
40.7091,-74.0081,JOHN ST METHODIST CHURCH,1.0,1217
40.7898,-73.9725,STEPHEN GAYNOR SCHOOL,1.0,1217
40.7734,-73.9648,VOLNEY RESIDENCES,1.0,1216
40.7163,-73.9585,WILLIAMSBURG NORTH SIDE PRE-SCHOOL,3.0,1215
40.8157,-73.9383,ST MARKS THE EVANGELIST SCHOOL,1.0,1215
40.8083,-73.9641,BARNARD COLLEGE REID HALL,1.0,1213
40.6892,-73.9864,TBPD DIST 30,3.0,1213
40.7655,-73.9551,WEILL CORNELL MEDICAL COLLEGE WEILL GREENBERG CENTER CORNELL UNIVERSITY,1.0,1206
40.7753,-73.9843,MANDELL SCHOOL PRE SCHOOL LINCOLN SQUARE,1.0,1204
40.7297,-74.0057,TONY DAPOLITO POOL,1.0,1202
40.7063,-74.0042,IMAGINATION PLAYGROUND JOHN ST,1.0,1202
40.7445,-73.9845,REDBURY HOTEL,1.0,1202
40.7889,-73.9774,WEME MAINSTREAM NUTRITION & HEALTH CENTER,1.0,1199
40.7684,-73.9497,THE TOWN SCHOOL,1.0,1199
40.76,-73.98,RADIO CITY MUSIC HALL,1.0,1195
40.7374,-73.9994,CITY & COUNTRY SCHOOL,1.0,1193
40.7774,-73.9499,INTERNATIONAL PRESCHOOL E 86 ST,1.0,1192
40.7611,-73.978,TRIENNALE DESIGN MUSEUM,1.0,1192
40.7532,-73.967,GERMANY CONSULATE & MISSION TO THE UN,1.0,1190
40.7091,-74.0051,DELURY SQUARE,1.0,1190
40.7315,-73.9951,NEW YORK UNIVERSITY JOHN W DRAPER PROGRAM,1.0,1188
40.8392,-73.9405,SHABAZZ CENTER MALCOLM X & DR BETTY SHABAZZ EDUCATION & RESEARCH CENTER,1.0,1187
40.7156,-74.0088,COSMOPOLITAN HOTEL,1.0,1184
40.7582,-73.9778,ROCKEFELLER CENTER POST OFFICE,1.0,1181
40.7433,-73.9874,NATIONAL MUSEUM OF MATHEMATICS,1.0,1178
40.7696,-73.966,AUSTRIA CONSULATE,1.0,1178
40.754,-73.9718,NTT AMERICA,1.0,1176
40.7618,-73.9855,AVALON BUILDING MIDTOWN WEST,1.0,1176
40.7881,-73.9736,ESCALERA HEAD START,1.0,1172
40.7794,-73.9769,THE INTERNATIONAL PRESCHOOLS,1.0,1168
40.7338,-73.9764,PETER COOPER VILLAGE 531 E 20,1.0,1166
40.7511,-73.9898,MACYS HERALD SQUARE,1.0,1164
40.7584,-73.9703,CITIGROUP CENTER BUILDING,1.0,1164
40.7321,-73.9899,COOPER POST OFFICE,1.0,1164
40.733,-73.9848,ST MARYS BYZANTINE CHURCH,1.0,1162
40.754,-73.9775,YALE CLUB,1.0,1159
40.8047,-73.9525,CECIL HOTEL,1.0,1159
40.7632,-73.9833,BROADWAY THEATRE,1.0,1158
40.708,-73.9561,INTERNATIONAL STUDENT RESIDENCE HOSTEL,3.0,1158
40.7326,-74.0006,ST JOSEPHS CHURCH GREENWICH VILLAGE,1.0,1154
40.7315,-73.9881,NEW YORK UNIVERSITY 3 AVE NORTH RESIDENCE HALL,1.0,1153
40.7105,-74.009,FULTON CENTER,1.0,1153
40.7978,-73.9353,UNIVERSAL DAY CARE OF THE FALU FOUNDATION,1.0,1149
40.6959,-73.9951,ST CHARLES JUBILEE SENIOR CENTER,3.0,1148
40.7466,-73.9441,MCKENNA TRIANGLE,4.0,1147
40.7509,-73.974,PAPUA NEW GUINEA MISSION TO UN,1.0,1146
40.7671,-73.9677,HUNTER COLLEGE ROOSEVELT HOUSE,1.0,1145
40.7016,-73.9896,I-278 BQE WESTBOUND OVER YORK ST,3.0,1143
40.7606,-73.9688,COLOMBIA MISSION TO UN,1.0,1143
40.7527,-73.9755,GRAYBAR BUILDING,1.0,1143
40.748,-74.0087,CHELSEA PIERS MANAGEMENT,1.0,1138
40.7404,-73.9724,WATER CLUB RESTAURANT,1.0,1138
40.7484,-73.9853,EMPIRE STATE BUILDING,1.0,1138
40.7863,-73.9711,PARC CAMERON APARTMENTS,1.0,1134
40.803,-73.9653,PENTECOSTAL CHURCH JOHN 8:32,1.0,1132
40.7537,-73.9847,BRYANT PR/AMERICAS,1.0,1130
40.7772,-73.9801,GRACE ST PAULS LUTHERAN CHURCH,1.0,1130
40.7016,-73.9898,I-278 BQE WB OVER CADMAN PLZ,3.0,1128
40.7124,-73.9952,CHINESE BAPTIST CONSERVATIVE CHURCH,1.0,1125
40.7505,-73.986,HOLIDAY INN EXPRESS TIMES SQUARE SOUTH,1.0,1124
40.7534,-73.9855,SEVEN BRYANT PARK,1.0,1120
40.7571,-73.9992,W 37 ST OV AMTRAK 30 ST BRANCH,1.0,1120
40.769,-73.9644,MALI MISSION TO UN,1.0,1119
40.7554,-73.9781,NOVA GOTHAM HOTEL,1.0,1117
40.743,-74.0057,HIGHLINE BALLROOM,1.0,1112
40.7327,-74.001,ACADEMY OF ST JOSEPH WASHINGTON PL,1.0,1112
40.7548,-73.9726,MARRIOTT RESIDENCE INN MIDTOWN EAST,1.0,1111
